Sentence,Label,Numerical Label
Use the company's official email address for communication.,Direct,3
Don't use your cell phone while driving.,Direct,3
Keep the noise level down during the conference call.,Direct,3
Turn off the lights when you leave the room.,Direct,3
Don't talk during the movie.,Direct,3
Pay the bill before leaving the restaurant.,Direct,3
Please provide your feedback on the project.,Direct,3
Sign up for the workshop by filling out the form.,Direct,3
Don't use foul language in the office.,Direct,3
Check your email for the meeting invite.,Direct,3
Turn in your report by the end of the day.,Direct,3
Submit your vacation request at least two weeks in advance.,Direct,3
Don't forget to lock your car before leaving.,Direct,3
Make sure the projector is set up before the presentation.,Direct,3
Please update your contact information in the database.,Direct,3
Don't smoke in the non-smoking area.,Direct,3
Attend the training session on Monday at 9 AM.,Direct,3
Turn in your expense report by the end of the month.,Direct,3
Check the expiration date on the milk before you drink it.,Direct,3
Print out the document and file it in the cabinet.,Direct,3
Don't leave your personal belongings unattended.,Direct,3
Please fill out the survey to help us improve our service.,Direct,3
Use the designated smoking area.,Direct,3
Come to the office at 8 AM tomorrow for the team meeting.,Direct,3
Don't park in the handicap spot without a permit.,Direct,3
Submit your proposal by the deadline.,Direct,3
Don't use company property for personal use.,Direct,3
Sign the attendance sheet before leaving the training session.,Direct,3
Label your bags with your name and contact information.,Direct,3
Don't use your cell phone in the hospital.,Direct,3
Write your name and date on the top of the page.,Direct,3
"The Great Barrier Reef is the world's largest coral reef system, stretching over 2,300 kilometers.",Informative,4
The human body is made up of around 60% water.,Informative,4
"The Great Wall of China is approximately 13,170 miles long.",Informative,4
"The Amazon Rainforest is the largest rainforest in the world, covering approximately 5.5 million square kilometers.",Informative,4
The International Space Station orbits the Earth at an altitude of approximately 408 kilometers.,Informative,4
The capital city of Australia is Canberra.,Informative,4
"The United States is the third largest country in the world by land area, covering approximately 9.8 million square kilometers.",Informative,4
"The world's largest hot desert is the Sahara, which covers most of Northern Africa.",Informative,4
"The largest country in the world by land area is Russia, covering approximately 17 million square kilometers.",Informative,4
"The highest mountain in the world is Mount Everest, with a peak that rises to an altitude of 8,848 meters above sea level.",Informative,4
The periodic table contains 118 known chemical elements.,Informative,4
"The Earth's circumference is approximately 40,075 kilometers.",Informative,4
The Great Pyramid of Giza is the oldest of the Seven Wonders of the Ancient World.,Informative,4
"The shortest war in history was between Britain and Zanzibar, lasting only 38 minutes.",Informative,4
"The first successful airplane flight was made by the Wright brothers on December 17, 1903.",Informative,4
"The largest ocean in the world is the Pacific Ocean, covering approximately 63 million square miles.",Informative,4
The coldest temperature ever recorded on Earth was -128.6°F (-89.2°C) at the Soviet Union's Vostok Station in Antarctica in 1983.,Informative,4
The human brain has over 100 billion neurons.,Informative,4
"The Statue of Liberty was a gift from France to the United States and was dedicated on October 28, 1886.",Informative,4
The first successful human heart transplant was performed by Dr. Christiaan Barnard in South Africa in 1967.,Informative,4
The Great Depression was a severe economic downturn that began in 1929 and lasted for a decade.,Informative,4
"The world's largest statue is the Statue of Unity in India, standing at a height of 182 meters.",Informative,4
"The largest animal on Earth is the blue whale, which can reach lengths of over 100 feet.",Informative,4
"The fastest land animal is the cheetah, which can reach speeds of up to 75 mph.",Informative,4
"The Eiffel Tower is a wrought iron lattice tower located in Paris, France, and is named after Gustave Eiffel, whose company designed and built the tower.",Informative,4
The average temperature in Antarctica is -58°F (-50°C) in winter and -18°F (-28°C) in summer.,Informative,4
The Great Barrier Reef in Australia is the largest living structure on Earth.,Informative,4
The human body contains enough fat to make seven bars of soap.,Informative,4
"The Great Wall of China was built over a period of more than 2,000 years, starting in the 7th century BC.",Informative,4
A group of flamingos is called a flamboyance.,Informative,4
The largest ocean in the world is the Pacific Ocean.,Informative,4
A human's small intestine is around 22 feet (6.7 meters) long.,Informative,4
The Statue of Liberty was gifted to the United States by France in 1886.,Informative,4
"The tallest building in the world is the Burj Khalifa in Dubai, which stands at 828 meters (2,716 feet).",Informative,4
"The deepest point in the ocean is the Challenger Deep, located in the Mariana Trench, at a depth of 36,070 feet (10,994 meters).",Informative,4
"The human heart beats around 100,000 times per day.",Informative,4
"The Great Sphinx of Giza in Egypt is believed to be over 4,500 years old.",Informative,4
"The longest river in the world is the Nile River, which flows through Egypt, Sudan, and Uganda.",Informative,4
The human brain contains about 100 billion neurons.,Informative,4
The largest desert in the world is the Sahara Desert in North Africa.,Informative,4
"There are approximately 7,000 languages spoken in the world today.",Informative,4
The first successful airplane flight was made by the Wright Brothers in 1903.,Informative,4
"The Eiffel Tower in Paris, France was completed in 1889 and stands at a height of 324 meters (1,063 feet).",Informative,4
The largest country in the world by land area is Russia.,Informative,4
"The first moon landing was accomplished by NASA's Apollo 11 mission on July 20, 1969.",Informative,4
The human eye can distinguish about 10 million different colors.,Informative,4
The average lifespan of a human being is around 72 years.,Informative,4
"The fastest land animal in the world is the cheetah, which can reach speeds of up to 70 mph (112 km/h).",Informative,4
The smallest planet in our solar system is Mercury.,Informative,4
The Great Pyramid of Giza in Egypt is the oldest and largest of the three pyramids in the Giza pyramid complex.,Informative,4
"The largest animal on Earth is the blue whale, which can grow up to 100 feet (30 meters) in length.",Informative,4
"The Earth's atmosphere is composed of approximately 78% nitrogen, 21% oxygen, and 1% other gases.",Informative,4
